calories,total_fat,saturated_fat,cholesterol,sodium,choline,folate,folic_acid,niacin,pantothenic_acid,riboflavin,thiamin,vitamin_a,vitamin_a_rae,carotene_alpha,carotene_beta,cryptoxanthin_beta,lutein_zeaxanthin,vitamin_b12,vitamin_b6,vitamin_c,vitamin_d,vitamin_e,tocopherol_alpha,vitamin_k,calcium,copper,irom,magnesium,manganese,phosphorous,potassium,selenium,zink,protein,alanine,arginine,aspartic_acid,cystine,glutamic_acid,glycine,histidine,hydroxyproline,isoleucine,leucine,lysine,methionine,phenylalanine,proline,serine,threonine,tryptophan,tyrosine,valine,carbohydrate,fiber,sugars,fructose,galactose,glucose,lactose,maltose,sucrose,fat,saturated_fatty_acids,monounsaturated_fatty_acids,polyunsaturated_fatty_acids,fatty_acids_total_trans,alcohol,ash,caffeine,theobromine,water,General_category
404.0,13.0,1.7,0.0,163.0,0.0,2.0,0.0,0.112,0.032,0.026,0.006,393.0,80.0,0.0,91.0,0.0,0.0,0.01,0.063,0.0,0.0,0.0,0.0,0.0,12.0,0.227,0.93,30.0,0.0,50.0,143.0,1.2,0.63,1.1,0.051,0.062,0.11,0.013,0.175,0.048,0.02,0.0,0.046,0.072,0.059,0.013,0.054,0.054,0.05,0.045,0.017,0.043,0.068,71.02,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.87,1.74,3.943,2.797,0.0,0.0,0.69,5.0,145.0,14.07,plant food product
430.0,25.0,5.8,46.0,298.0,21.8,83.0,56.0,2.3,0.702,0.24,0.22,36.0,9.0,1.0,4.0,1.0,42.0,0.21,0.104,1.7,0.0,0.82,0.82,6.6,94.0,0.195,1.8,32.0,0.845,110.0,95.0,14.2,0.87,7.1,0.268,0.43,0.479,0.139,1.895,0.261,0.166,0.0,0.305,0.529,0.271,0.139,0.337,0.614,0.369,0.238,0.088,0.235,0.348,45.7,2.0,25.87,0.0,0.0,0.0,0.0,0.0,0.0,25.2,5.821,13.685,4.281,46.0,0.0,1.5,0.0,0.0,20.4,plant food product
358.0,0.7,0.1,0.0,337.0,0.0,0.0,0.0,3.4,0.0,0.04,0.23,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,19.0,0.0,0.0,0.0,0.0,14.0,0.0,1.8,43.0,0.0,98.0,123.0,0.0,0.9,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5,5.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.1,0.2,0.0,0.0,3.3,0.0,0.0,3.1,plant food product
48.0,0.6,0.4,6.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,8.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.35,1.2,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.408,0.0,0.0,6.0,0.0,1.68,0.0,0.0,87.1,food product component
81.0,1.2,0.4,6.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,16.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,6.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.02,2.9,3.67,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.408,0.0,0.0,6.0,0.0,1.22,0.0,0.0,80.0,multi-component food product
31.0,0.8,0.3,2.0,349.0,5.0,4.0,0.0,0.412,0.14,0.02,0.015,1552.0,78.0,245.0,809.0,0.0,46.0,0.13,0.03,1.0,0.0,0.24,0.24,2.8,8.0,0.077,0.45,3.0,0.125,16.0,69.0,1.1,0.62,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06,0.8,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.34,0.32,0.045,2.0,0.0,1.18,0.0,0.0,91.8,plant food product
82.0,4.1,1.0,6.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57,1.2,1.22,0.0,0.0,0.0,0.0,0.0,0.0,4.08,1.02,0.0,0.0,6.0,0.0,1.37,0.0,0.0,82.3,multi-component food product
358.0,1.3,0.3,0.0,619.0,14.3,452.0,433.0,22.6,0.0,1.91,1.69,1667.0,499.0,0.0,3.0,0.0,66.0,6.8,2.25,68.0,134.0,15.3,15.3,1.2,24.0,0.246,26.1,59.0,0.0,166.0,229.0,13.0,1.29,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.09,8.5,29.7,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.3,0.3,0.5,0.0,0.0,2.29,0.0,0.0,3.0,plant food product
132.0,7.6,3.5,15.0,433.0,0.0,11.0,3.0,0.993,0.387,0.116,0.064,280.0,64.0,0.0,48.0,0.0,0.0,0.0,0.174,9.9,0.0,0.0,0.0,0.0,119.0,0.16,0.64,20.0,0.161,113.0,396.0,2.7,0.69,5.06,0.156,0.203,0.569,0.044,1.141,0.113,0.151,0.0,0.284,0.443,0.381,0.117,0.254,0.463,0.275,0.192,0.07,0.23,0.325,11.27,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.59,3.53,2.587,1.076,15.0,0.0,2.09,0.0,0.0,74.0,plant food product
35.0,0.1,0.0,0.0,2.0,0.0,0.0,0.0,0.011,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,2.0,0.007,0.02,1.0,0.124,0.0,15.0,0.1,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.61,0.1,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.008,0.002,0.018,0.0,0.0,0.13,3.0,0.0,91.18,plant food product
323.0,2.6,0.4,0.0,394.0,27.4,769.0,750.0,19.2,0.0,1.6,1.2,0.0,0.0,0.0,0.0,0.0,255.0,2.9,1.92,11.5,0.0,0.62,0.62,1.2,192.0,0.35,31.2,77.0,0.0,192.0,372.0,35.0,14.39,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.9,19.0,17.79,0.0,0.0,0.0,0.0,0.0,0.0,2.59,0.4,0.2,0.69,0.0,0.0,3.09,0.0,0.0,2.68,animal food product
186.0,8.7,3.5,117.0,100.0,0.0,11.0,0.0,5.73,1.38,0.35,0.07,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.24,0.0,0.0,0.47,0.47,0.0,28.0,0.138,1.0,24.0,0.03,212.0,306.0,10.6,5.58,25.15,1.496,1.479,2.17,0.284,3.978,1.292,0.913,0.0,1.238,2.002,2.072,0.587,1.015,1.05,0.943,1.099,0.255,0.802,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.67,3.46,3.24,0.64,117.0,0.0,1.38,0.0,0.0,65.54,plant food product
160.0,4.7,1.8,103.0,68.0,108.2,16.0,0.0,9.93,0.99,0.32,0.06,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.31,0.0,0.0,0.49,0.49,5.5,6.0,0.129,0.91,28.0,0.03,234.0,389.0,11.2,3.04,27.7,1.647,1.629,2.39,0.313,4.381,1.423,1.005,0.0,1.364,2.205,2.282,0.646,1.118,1.156,1.038,1.21,0.28,0.883,1.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65,1.84,1.73,0.35,103.0,0.0,1.49,0.0,0.0,66.1,plant food product
211.0,6.3,2.5,134.0,67.0,141.2,18.0,0.0,10.56,1.02,0.35,0.06,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.36,0.0,0.0,0.49,0.49,7.0,8.0,0.14,1.32,29.0,0.039,249.0,383.0,15.4,3.96,36.16,2.151,2.127,3.12,0.408,5.72,1.858,1.313,0.0,1.781,2.878,2.98,0.844,1.459,1.51,1.355,1.58,0.366,1.153,1.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.33,2.53,2.36,0.47,134.0,0.0,1.95,0.0,0.0,55.49,plant food product
292.0,22.0,7.8,84.0,94.0,78.6,0.0,0.0,7.636,1.26,0.331,0.46,20.0,6.0,0.0,0.0,0.0,0.0,0.74,0.413,0.0,48.0,0.25,0.25,0.0,46.0,0.107,0.92,17.0,0.01,165.0,240.0,32.2,3.07,23.01,1.318,1.483,2.152,0.259,3.515,1.04,0.936,0.08,1.089,1.894,2.046,0.631,0.956,0.93,0.961,1.012,0.274,0.912,1.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.51,7.8,9.29,3.529,84.0,0.0,1.04,0.0,0.0,54.82,plant food product
86.0,3.3,1.8,10.0,47.0,15.2,6.0,0.0,1.849,0.345,0.444,0.684,152.0,43.0,1.0,7.0,0.0,3.0,0.43,0.085,0.2,47.0,0.09,0.09,0.5,156.0,0.042,3.63,20.0,0.004,109.0,180.0,4.3,0.46,3.57,0.131,0.113,0.28,0.029,0.702,0.095,0.088,0.0,0.184,0.302,0.161,0.085,0.163,0.341,0.132,0.163,0.079,0.165,0.215,10.49,0.1,6.13,0.0,0.0,0.0,4.67,0.0,0.0,3.32,1.798,0.826,0.294,10.0,0.0,0.81,0.0,0.0,81.81,animal food product
82.0,0.5,0.1,0.0,3.0,3.5,4.0,0.0,3.963,0.195,0.35,0.28,18.0,1.0,1.0,8.0,5.0,10.0,0.0,0.137,25.5,0.0,0.03,0.03,0.3,6.0,0.054,6.62,8.0,0.0,23.0,41.0,2.6,0.19,1.2,0.047,0.067,0.083,0.027,0.31,0.052,0.028,0.0,0.044,0.088,0.036,0.025,0.063,0.086,0.051,0.035,0.013,0.044,0.059,18.0,1.2,7.79,3.09,0.0,3.17,0.0,0.0,1.52,0.5,0.09,0.135,0.191,0.0,0.0,0.3,0.0,0.0,80.0,plant food product
307.0,20.0,3.6,55.0,594.0,40.7,11.0,5.0,5.985,1.182,0.204,0.092,16.0,5.0,0.0,0.0,0.0,2.0,0.33,0.148,0.6,7.0,1.12,1.12,7.0,11.0,0.051,0.83,24.0,0.15,272.0,251.0,17.2,0.59,15.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.93,0.9,0.08,0.0,0.0,0.0,0.0,0.02,0.07,20.36,3.566,7.735,6.511,55.0,0.0,2.25,0.0,0.0,46.53,animal food product
265.0,10.0,3.8,18.0,743.0,0.0,0.0,0.0,1.564,0.45,0.083,0.132,137.0,41.0,0.0,0.0,0.0,0.0,0.42,0.136,1.3,0.0,0.88,0.88,7.6,157.0,0.12,0.95,27.0,0.392,225.0,212.0,26.8,1.45,12.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.15,2.3,5.1,2.32,0.2,1.97,0.0,0.6,0.0,10.11,3.761,2.77,1.775,18.0,0.0,2.97,0.0,0.0,43.32,animal food product
151.0,3.0,0.9,77.0,63.0,78.5,3.0,0.0,8.469,0.573,0.119,0.042,19.0,6.0,0.0,0.0,0.0,0.0,0.23,0.33,0.0,5.0,0.27,0.27,0.2,13.0,0.043,0.88,24.0,0.018,165.0,187.0,22.3,0.97,28.98,1.581,1.748,2.583,0.371,4.34,1.424,0.9,0.0,1.53,2.175,2.462,0.802,1.15,1.192,0.997,1.224,0.339,0.978,1.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.85,1.03,0.66,77.0,0.0,0.91,0.0,0.0,68.27,animal food product
378.0,7.1,0.8,0.0,247.0,24.1,182.0,163.0,9.1,0.0,0.8,0.7,1364.0,407.0,0.0,4.0,1.0,115.0,2.7,0.9,0.5,73.0,0.57,0.57,2.6,39.0,0.4,16.4,87.0,0.0,253.0,378.0,30.4,2.2,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.3,9.3,24.1,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.8,3.8,2.1,0.0,0.0,2.14,0.0,0.0,8.5,plant food product
15.0,0.1,0.0,0.0,14.0,8.3,18.0,0.0,0.2,0.106,0.051,0.025,83.0,4.0,0.0,50.0,0.0,363.0,0.0,0.03,4.0,0.0,0.23,0.23,31.2,24.0,0.07,0.9,13.0,0.335,19.0,98.0,0.2,0.2,0.8,0.037,0.032,0.111,0.008,0.082,0.028,0.015,0.0,0.029,0.049,0.039,0.009,0.029,0.029,0.043,0.035,0.008,0.019,0.04,3.5,1.5,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.023,0.004,0.052,0.0,0.0,0.92,0.0,0.0,94.68,food product component
198.0,8.2,1.5,18.0,50.0,0.0,5.0,0.0,12.4,0.37,0.12,0.038,78.0,0.0,0.0,0.0,0.0,0.0,2.2,0.11,0.0,0.0,0.0,0.0,0.0,13.0,0.071,1.39,31.0,0.015,311.0,207.0,76.0,0.9,29.13,1.762,1.743,2.983,0.312,4.349,1.398,0.858,0.0,1.342,2.368,2.675,0.862,1.137,1.03,1.189,1.277,0.326,0.983,1.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.21,1.534,2.949,2.885,18.0,0.0,2.76,0.0,0.0,59.83,animal food product
186.0,8.1,1.7,31.0,50.0,0.0,5.0,0.0,11.698,0.37,0.079,0.017,80.0,0.0,0.0,0.0,0.0,0.0,2.2,0.43,0.0,0.0,0.0,0.0,0.0,4.0,0.13,0.65,34.0,0.016,267.0,333.0,60.1,0.47,26.53,1.605,1.588,2.717,0.284,3.961,1.274,0.781,0.0,1.223,2.156,2.437,0.785,1.036,0.938,1.082,1.163,0.297,0.896,1.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.08,1.65,2.48,3.38,31.0,0.0,2.18,0.0,0.0,64.02,animal food product
118.0,0.5,0.1,0.0,238.0,0.0,102.0,0.0,0.681,0.266,0.059,0.158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117,1.3,0.0,0.0,0.0,0.0,68.0,0.247,2.13,50.0,0.518,165.0,391.0,4.1,0.88,8.33,0.349,0.516,1.008,0.091,1.27,0.325,0.232,0.0,0.368,0.665,0.572,0.125,0.451,0.353,0.453,0.351,0.099,0.235,0.436,21.09,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.14,0.021,0.187,0.0,0.0,1.14,0.0,0.0,69.0,plant food product
607.0,50.0,7.1,0.0,143.0,0.0,104.0,0.0,2.0,0.607,0.321,0.357,27.0,1.0,0.0,13.0,0.0,0.0,0.0,0.357,0.6,0.0,7.68,7.68,0.0,130.0,1.679,5.18,275.0,2.143,433.0,714.0,139.1,4.57,17.86,0.857,2.214,2.071,0.357,4.536,1.107,0.5,0.0,0.714,1.429,0.786,0.321,1.0,0.857,1.0,0.643,0.25,0.5,0.964,25.0,7.1,5.21,0.04,0.0,0.11,0.0,0.07,5.0,50.0,7.143,28.571,12.5,0.0,0.0,3.18,0.0,0.0,3.15,food product component
45.0,0.2,0.0,0.0,37.0,15.9,20.0,0.0,1.044,0.09,0.069,0.15,1051.0,53.0,10.0,626.0,0.0,1202.0,0.0,0.087,6.9,0.0,0.02,0.02,12.1,14.0,0.063,0.94,13.0,0.166,34.0,117.0,0.4,0.29,2.54,0.11,0.209,0.227,0.017,0.351,0.087,0.049,0.0,0.091,0.148,0.147,0.037,0.092,0.081,0.084,0.093,0.019,0.054,0.107,8.63,2.2,3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.036,0.019,0.094,0.0,0.0,0.45,0.0,0.0,88.18,multi-component food product
137.0,3.6,1.0,4.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,50.0,0.0,1.2,0.0,0.0,48.0,78.0,0.0,0.1,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,5.2,2.6,0.0,0.0,0.0,0.0,0.0,0.0,3.6,1.0,1.2,0.8,4.0,0.0,1.7,0.0,0.0,65.5,plant food product
507.0,26.0,6.1,3.0,898.0,0.0,131.0,0.0,4.6,0.0,0.34,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,4.0,15.0,0.0,66.0,101.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,2.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,25.9,6.1,6.6,12.2,3.0,0.0,0.0,0.0,0.0,2.3,animal food product
358.0,0.7,0.5,18.0,549.0,167.8,50.0,0.0,0.891,3.235,1.744,0.413,2365.0,709.0,0.0,1.0,0.0,0.0,3.99,0.345,5.6,440.0,0.01,0.01,0.0,1231.0,0.041,0.31,117.0,0.02,985.0,1705.0,27.3,4.41,35.1,1.21,1.271,2.663,0.325,7.35,0.743,0.952,0.0,2.124,3.438,2.784,0.88,1.694,3.4,1.909,1.584,0.495,1.694,2.349,52.19,0.0,52.19,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.467,0.187,0.028,18.0,0.0,8.03,0.0,0.0,3.96,animal food product
579.0,61.0,23.0,68.0,505.0,23.2,1.0,0.0,1.82,0.23,0.068,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.03,0.0,8.0,0.0,0.0,0.0,5.0,0.044,0.39,6.0,0.005,98.0,105.0,4.7,0.8,5.68,0.318,0.586,0.469,0.05,0.78,0.406,0.064,0.0,0.15,0.396,0.47,0.084,0.212,0.302,0.214,0.187,0.018,0.092,0.271,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.41,22.52,29.47,6.53,68.0,0.0,1.77,0.0,0.0,31.06,animal food product
95.0,3.0,1.7,11.0,55.0,0.0,5.0,0.0,0.112,0.33,0.166,0.04,94.0,26.0,0.0,5.0,0.0,2.0,0.39,0.033,0.0,0.0,0.06,0.06,0.2,92.0,0.022,0.12,10.0,0.007,77.0,121.0,3.4,0.35,2.93,0.094,0.069,0.215,0.015,0.584,0.068,0.068,0.0,0.149,0.24,0.128,0.068,0.133,0.307,0.098,0.129,0.067,0.137,0.174,14.2,0.0,12.66,0.0,0.0,0.0,0.0,0.0,0.0,3.02,1.701,0.767,0.186,11.0,0.0,0.69,0.0,0.0,79.16,animal food product
502.0,23.0,14.0,15.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,116.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,4.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.4,2.7,62.54,0.0,0.0,0.0,0.0,0.0,0.0,23.36,14.466,0.0,0.0,15.0,0.0,1.4,0.0,0.0,1.19,animal food product
44.0,2.2,0.6,6.0,380.0,0.0,3.0,0.0,0.206,0.12,0.031,0.021,121.0,6.0,0.0,0.0,0.0,0.0,0.02,0.01,0.5,0.0,0.0,0.0,0.0,14.0,0.06,0.26,2.0,0.1,15.0,49.0,0.0,0.06,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,0.6,0.86,0.6,6.0,0.0,1.1,0.0,0.0,90.5,plant food product
125.0,2.9,0.9,63.0,737.0,91.9,1.0,0.0,6.987,0.632,0.225,0.519,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.514,0.0,0.0,0.26,0.26,0.0,7.0,0.868,1.08,24.0,0.022,267.0,385.0,21.4,2.61,24.46,1.44,1.565,2.133,0.275,3.5,1.277,1.065,0.158,1.104,1.959,2.066,0.585,0.978,1.05,0.957,1.094,0.229,0.794,1.237,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,0.874,1.017,0.535,63.0,0.0,2.74,0.0,0.0,69.56,animal food product
362.0,0.8,0.5,20.0,535.0,169.2,50.0,0.0,0.951,3.568,1.55,0.415,2179.0,653.0,0.0,1.0,0.0,0.0,4.03,0.361,6.8,440.0,0.0,0.0,0.1,1257.0,0.041,0.32,110.0,0.02,968.0,1794.0,27.3,4.08,36.16,1.247,1.309,2.743,0.334,7.572,0.765,0.981,0.0,2.188,3.542,2.868,0.907,1.746,3.503,1.967,1.632,0.51,1.746,2.42,51.98,0.0,51.98,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.499,0.2,0.03,20.0,0.0,7.93,0.0,0.0,3.16,animal food product
53.0,0.6,0.2,6.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.39,0.8,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.204,0.0,0.0,6.0,0.0,2.9,0.0,0.0,83.9,multi-component food product
86.0,4.5,1.6,8.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16,1.2,2.45,0.0,0.0,0.0,0.0,0.0,0.0,4.49,1.633,0.0,0.0,8.0,0.0,1.24,0.0,0.0,83.22,multi-component food product
50.0,0.5,0.2,1.0,138.0,10.6,10.0,0.0,0.61,0.22,0.1,0.05,1122.0,58.0,195.0,572.0,0.0,116.0,0.02,0.07,0.7,0.0,0.18,0.18,6.2,25.0,0.046,0.4,12.0,0.089,28.0,349.0,0.8,0.24,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.28,1.1,2.78,0.75,0.0,0.85,0.0,0.0,1.18,0.51,0.217,0.111,0.097,1.0,0.0,1.14,0.0,0.0,86.91,plant food product
368.0,8.2,1.1,0.0,245.0,0.0,0.0,0.0,0.3,0.0,0.05,0.14,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,111.0,0.0,3.59,64.0,0.0,203.0,418.0,0.0,0.6,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.69,15.8,21.7,0.0,0.0,0.0,0.0,0.0,0.0,8.19,1.1,3.9,2.4,0.0,0.0,3.59,0.0,0.0,3.5,plant food product
225.0,10.0,3.6,153.0,98.0,121.8,15.0,0.0,5.5,1.52,0.35,0.06,0.0,0.0,0.0,0.0,0.0,0.0,1.93,0.24,0.0,0.0,0.44,0.44,6.6,38.0,0.164,1.44,26.0,0.036,244.0,297.0,14.0,7.0,31.26,1.859,1.839,2.697,0.353,4.945,1.607,1.135,0.0,1.54,2.488,2.576,0.73,1.262,1.305,1.172,1.366,0.316,0.997,1.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.09,3.64,3.85,0.74,153.0,0.0,1.22,0.0,0.0,56.98,plant food product
63.0,2.2,0.6,1.0,349.0,13.1,12.0,0.0,0.206,0.034,0.012,0.032,324.0,17.0,58.0,164.0,0.0,4.0,0.01,0.015,0.6,0.0,0.43,0.43,1.2,31.0,0.152,0.75,17.0,0.245,48.0,147.0,3.1,0.38,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.31,2.9,1.47,0.0,0.0,0.0,0.0,0.0,0.0,2.16,0.558,0.793,0.666,1.0,0.0,1.31,0.0,0.0,85.35,multi-component food product
727.0,80.0,14.0,12.0,719.0,6.5,2.0,0.0,0.022,0.041,0.023,0.009,3571.0,819.0,0.0,610.0,0.0,0.0,0.0,0.009,0.1,1.0,3.88,3.88,86.5,10.0,0.01,0.04,1.0,0.006,10.0,22.0,0.2,0.03,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.32,14.198,30.292,24.17,12.0,0.0,1.53,0.0,0.0,17.07,plant food product
39.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.0,0.0,7.0,0.0,0.24,0.0,0.0,0.0,344.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.18,0.7,5.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,89.0,plant food product
362.0,13.0,3.3,0.0,832.0,0.0,55.0,49.0,3.622,0.266,0.244,0.409,2.0,0.0,0.0,0.0,0.0,0.0,0.05,0.034,0.2,0.0,0.0,0.0,0.0,34.0,0.071,2.65,12.0,0.418,348.0,63.0,17.7,0.34,5.4,0.181,0.218,0.251,0.115,1.753,0.19,0.119,0.0,0.195,0.382,0.139,0.097,0.266,0.603,0.27,0.16,0.068,0.165,0.223,56.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,3.348,7.421,1.728,0.0,0.0,2.6,0.0,0.0,22.7,plant food product
