calories,total_fat,saturated_fat,cholesterol,sodium,choline,folate,folic_acid,niacin,pantothenic_acid,riboflavin,thiamin,vitamin_a,vitamin_a_rae,carotene_alpha,carotene_beta,cryptoxanthin_beta,lutein_zeaxanthin,vitamin_b12,vitamin_b6,vitamin_c,vitamin_d,vitamin_e,tocopherol_alpha,vitamin_k,calcium,copper,irom,magnesium,manganese,phosphorous,potassium,selenium,zink,protein,alanine,arginine,aspartic_acid,cystine,glutamic_acid,glycine,histidine,hydroxyproline,isoleucine,leucine,lysine,methionine,phenylalanine,proline,serine,threonine,tryptophan,tyrosine,valine,carbohydrate,fiber,sugars,fructose,galactose,glucose,lactose,maltose,sucrose,fat,saturated_fatty_acids,monounsaturated_fatty_acids,polyunsaturated_fatty_acids,fatty_acids_total_trans,alcohol,ash,caffeine,theobromine,water,General_category
46.0,0.0,0.0,0.0,4.0,8.8,6.0,0.0,0.391,0.0,0.015,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.034,0.0,0.0,0.0,0.0,0.0,4.0,0.006,0.03,5.0,0.0,12.0,21.0,0.4,0.01,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.09,0.0,0.0,92.88,food product component
208.0,6.5,1.7,61.0,572.0,0.0,29.0,8.0,2.309,0.518,0.529,0.197,226.0,64.0,0.0,0.0,0.0,0.0,0.29,0.11,0.5,0.0,0.0,0.0,0.0,250.0,0.08,3.11,46.0,1.546,373.0,279.0,19.4,1.04,8.5,0.357,0.432,0.62,0.167,1.969,0.303,0.204,0.0,0.396,0.675,0.438,0.182,0.419,0.671,0.454,0.316,0.118,0.312,0.468,29.4,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,1.749,1.742,2.406,61.0,0.0,2.8,0.0,0.0,52.8,food product component
390.0,7.4,1.1,0.0,291.0,0.0,0.0,0.0,9.5,0.671,0.8,0.7,2381.0,713.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,0.7,8.6,87.0,1.797,248.0,249.0,0.0,2.2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,1.1,1.8,4.5,0.0,0.0,1.6,0.0,0.0,5.0,food product component
78.0,4.5,1.6,8.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94,1.2,0.41,0.0,0.0,0.0,0.0,0.0,0.0,4.49,1.633,0.0,0.0,8.0,0.0,2.32,0.0,0.0,83.8,food product component
388.0,5.5,1.0,1.0,234.0,31.3,29.0,0.0,2.371,0.682,0.201,0.368,21.0,1.0,5.0,8.0,0.0,224.0,0.06,0.248,0.4,0.0,1.07,1.07,3.0,65.0,0.265,2.58,100.0,1.554,316.0,431.0,17.3,1.59,8.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.57,9.6,25.65,0.0,0.0,0.0,0.0,0.0,0.0,5.52,0.97,2.548,1.438,1.0,0.0,2.1,0.0,0.0,3.4,food product component
84.0,2.7,0.6,9.0,788.0,0.7,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,24.7,6.0,0.02,0.12,2.0,0.022,5.0,49.0,0.3,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,1.9,10.3,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.6,1.887,0.063,9.0,0.0,2.6,0.0,0.0,78.7,food product component
384.0,7.6,2.4,0.0,500.0,0.0,176.0,0.0,8.79,0.0,0.75,0.66,2196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.43,0.43,0.0,220.0,0.0,7.91,89.0,0.0,302.0,250.0,0.0,2.01,8.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.68,6.4,28.91,0.0,0.0,0.0,0.0,0.0,0.0,7.59,2.42,1.69,1.4,0.0,0.0,3.18,0.0,0.0,6.87,food product component
375.0,3.7,0.8,0.0,326.0,0.0,0.0,0.0,3.7,0.0,0.28,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,9.0,0.0,2.0,119.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,2.1,26.4,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.8,2.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,food product component
884.0,100.0,10.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.46,17.46,71.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.117,71.075,14.038,0.0,0.0,0.0,0.0,0.0,0.0,food product component
26.0,0.0,0.0,0.0,2.0,0.4,0.0,0.0,0.026,0.0,0.0,0.0,26.0,1.0,31.0,0.0,0.0,19.0,0.0,0.0,32.9,0.0,0.0,0.0,0.1,4.0,0.009,0.04,3.0,0.031,4.0,47.0,0.0,0.02,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77,0.7,5.02,2.9,0.0,1.7,0.0,0.0,0.2,0.0,0.001,0.001,0.001,0.0,0.0,0.07,0.0,0.0,93.8,food product component
411.0,4.8,2.4,1.0,190.0,27.2,37.0,18.0,2.003,0.316,0.2,0.173,117.0,33.0,0.0,5.0,0.0,2.0,0.42,0.156,1.5,0.0,0.17,0.17,2.5,60.0,0.2,2.28,70.0,0.0,175.0,618.0,6.9,0.8,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.94,4.8,66.67,0.0,0.0,0.0,0.0,0.0,0.0,4.76,2.381,1.167,0.669,1.0,0.0,1.9,37.0,345.0,1.3,food product component
207.0,10.0,0.8,0.0,701.0,4.9,2.0,0.0,0.118,0.071,0.013,0.07,14.0,1.0,0.0,6.0,5.0,4.0,0.0,0.02,0.4,0.0,1.46,1.46,13.3,67.0,0.025,0.41,12.0,0.144,28.0,55.0,6.8,0.17,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.26,0.8,18.33,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.833,5.573,3.152,0.0,0.0,2.56,0.0,0.0,57.19,food product component
345.0,11.0,2.6,155.0,51.0,223.8,9.0,0.0,22.75,2.745,0.543,0.494,103.0,31.0,0.0,0.0,0.0,0.0,18.1,0.816,0.0,0.0,1.2,1.2,0.0,58.0,0.148,1.06,58.0,0.051,650.0,960.0,76.0,1.14,60.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43,2.593,4.025,3.469,155.0,0.0,6.19,0.0,0.0,23.93,food product component
218.0,0.0,0.0,0.0,404.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,1047.0,0.0,0.08,3.0,0.001,1239.0,498.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.38,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,1.84,food product component
366.0,0.4,0.1,0.0,788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.02,0.05,8.0,0.013,5.0,17.0,0.9,0.09,0.0,0.003,0.002,0.003,0.001,0.007,0.001,0.001,0.0,0.001,0.005,0.001,0.001,0.002,0.003,0.002,0.001,0.0,0.001,0.002,93.0,0.3,74.32,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.09,0.03,0.16,0.0,0.0,2.5,0.0,0.0,4.1,food product component
461.0,17.0,5.4,0.0,597.0,0.0,59.0,0.0,2.4,0.0,0.21,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,9.0,0.0,42.0,92.0,0.0,0.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.8,2.7,35.8,0.0,0.0,0.0,0.0,0.0,0.0,16.9,5.4,4.0,6.3,0.0,0.0,0.0,0.0,0.0,2.5,food product component
433.0,11.0,3.5,0.0,525.0,0.0,174.0,0.0,8.7,0.0,0.74,0.65,2174.0,653.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,11.0,0.0,45.0,71.0,0.0,0.5,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,1.7,33.4,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.5,2.5,4.1,0.0,0.0,0.0,0.0,0.0,2.5,food product component
381.0,4.7,0.9,0.0,497.0,16.3,10.0,0.0,0.69,0.0,0.1,0.1,4.0,0.0,0.0,1.0,1.0,66.0,0.0,0.111,0.8,0.0,1.02,1.02,1.3,36.0,0.199,2.0,44.0,0.0,146.0,253.0,13.0,1.1,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.4,5.0,31.89,0.0,0.0,0.0,0.0,0.0,0.0,4.69,0.89,2.1,1.39,0.0,0.0,2.4,0.0,0.0,5.59,food product component
165.0,11.0,1.6,0.0,1102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,6.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,0.3,14.29,0.0,0.0,0.0,0.0,0.0,0.0,10.75,1.643,0.0,0.0,0.0,0.0,1.5,0.0,0.0,71.0,food product component
19.0,0.4,0.1,0.0,75.0,15.2,58.0,0.0,0.271,0.038,0.106,0.018,8084.0,404.0,0.0,4850.0,0.0,8722.0,0.0,0.08,13.5,0.0,1.6,1.6,380.8,83.0,0.116,1.58,56.0,0.493,32.0,230.0,1.2,0.42,2.11,0.104,0.119,0.177,0.025,0.253,0.099,0.047,0.0,0.108,0.164,0.129,0.039,0.095,0.082,0.076,0.09,0.028,0.08,0.119,2.92,2.2,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.06,0.01,0.155,0.0,0.0,1.38,0.0,0.0,93.22,food product component
622.0,58.0,8.7,0.0,505.0,0.0,142.0,0.0,1.5,0.31,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394,0.1,0.0,0.0,0.0,0.0,26.0,0.18,2.4,58.0,7.919,371.0,318.0,0.0,2.94,13.82,0.817,1.065,1.267,0.252,2.499,0.772,0.393,0.0,0.555,0.991,0.91,0.279,0.603,0.846,0.696,0.579,0.164,0.484,0.729,23.68,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.7,8.701,23.545,22.714,0.0,0.0,2.3,0.0,0.0,2.5,food product component
902.0,100.0,47.0,102.0,0.0,79.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,47.3,40.6,7.8,102.0,0.0,0.0,0.0,0.0,0.0,food product component
410.0,6.4,2.0,258.0,281.0,0.0,30.0,0.0,0.32,2.238,0.412,0.145,217.0,63.0,0.0,0.0,0.0,0.0,1.17,0.216,0.4,0.0,0.0,0.0,0.0,228.0,0.046,1.93,45.0,0.02,332.0,540.0,16.6,1.05,6.9,0.341,0.361,0.681,0.13,1.031,0.185,0.156,0.0,0.368,0.623,0.553,0.153,0.261,0.351,0.475,0.401,0.094,0.257,0.381,82.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,2.03,2.4,0.85,258.0,0.0,2.2,0.0,0.0,1.7,food product component
468.0,52.0,7.9,21.0,708.0,0.0,0.0,0.0,0.033,0.189,0.079,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.04,0.0,0.0,3.42,3.42,0.0,29.0,0.037,0.25,3.0,0.022,30.0,78.0,0.0,0.13,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,0.0,3.45,0.1,0.0,0.1,0.91,0.0,2.33,52.03,7.894,11.094,28.178,21.0,0.0,2.01,0.0,0.0,41.36,food product component
322.0,0.0,0.0,0.0,7203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,1000.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,13.3,10.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.8,0.0,0.0,5.7,food product component
36.0,1.2,0.3,3.0,143.0,9.2,5.0,0.0,1.584,0.0,0.085,0.035,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.061,0.2,0.0,0.03,0.03,0.2,3.0,0.054,0.21,4.0,0.0,27.0,105.0,2.2,0.14,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.321,0.582,0.213,3.0,0.0,0.63,0.0,0.0,92.15,food product component
44.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,34.0,0.0,88.45,food product component
50.0,0.1,0.0,0.0,3.0,0.0,12.0,0.0,0.141,0.056,0.016,0.058,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,31.3,0.0,0.63,0.63,0.0,14.0,0.028,0.26,11.0,0.504,9.0,132.0,0.0,0.11,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.18,0.2,9.98,3.81,0.0,4.65,0.0,0.0,1.53,0.14,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,87.06,food product component
95.0,2.8,1.0,8.0,238.0,0.0,24.0,0.0,1.19,0.0,0.067,0.06,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,16.0,0.0,0.0,0.0,60.0,0.0,1.43,16.0,0.0,79.0,282.0,0.0,0.6,4.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,1.6,3.17,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.992,1.19,0.397,8.0,0.0,2.06,0.0,0.0,78.1,food product component
459.0,18.0,5.6,0.0,589.0,0.0,81.0,0.0,2.7,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,9.0,0.0,48.0,64.0,0.0,0.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,1.7,32.5,0.0,0.0,0.0,0.0,0.0,0.0,17.5,5.6,4.0,6.6,0.0,0.0,0.0,0.0,0.0,4.5,food product component
384.0,6.2,0.0,0.0,839.0,8.9,157.0,132.0,5.048,0.0,0.423,0.671,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.038,0.0,0.0,0.98,0.98,4.1,493.0,0.123,3.55,19.0,0.0,92.0,111.0,29.0,0.6,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.69,2.5,7.4,0.0,0.0,0.0,0.0,0.0,0.0,6.17,0.0,3.788,2.036,0.0,0.0,1.53,0.0,0.0,10.21,food product component
287.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.026,0.023,0.017,0.009,12.0,1.0,0.0,2.0,9.0,12.0,0.0,0.005,4.2,0.0,0.02,0.02,0.0,2.0,0.02,0.04,1.0,0.045,2.0,23.0,0.5,0.02,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.6,0.0,24.53,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.003,0.001,0.009,0.0,0.0,0.07,0.0,0.0,28.24,food product component
92.0,0.3,0.0,0.0,1338.0,13.7,9.0,0.0,1.6,0.0,0.07,0.09,680.0,34.0,13.0,402.0,0.0,1.0,0.0,0.16,16.0,0.0,1.92,1.92,5.2,20.0,0.13,0.8,12.0,0.0,52.0,370.0,1.1,0.16,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.79,2.4,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.045,0.038,0.154,0.0,0.0,9.47,0.0,0.0,68.0,food product component
417.0,14.0,4.5,0.0,343.0,0.0,103.0,0.0,5.2,0.0,0.52,0.43,1270.0,381.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,9.0,0.0,50.0,66.0,0.0,0.3,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,1.4,32.3,0.0,0.0,0.0,0.0,0.0,0.0,13.8,4.5,3.1,5.2,0.0,0.0,0.0,0.0,0.0,11.3,food product component
363.0,1.6,0.4,0.0,1085.0,0.0,162.0,0.0,7.179,0.626,0.288,0.822,469.0,23.0,1.0,255.0,52.0,245.0,0.0,0.248,0.0,0.0,0.86,0.86,2.7,29.0,0.19,3.32,37.0,0.79,146.0,445.0,33.1,1.03,10.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.45,3.1,3.83,0.91,0.0,1.36,0.0,0.93,0.62,1.62,0.395,0.341,0.604,0.0,0.0,4.04,0.0,0.0,7.27,food product component
436.0,19.0,5.0,11.0,328.0,0.0,63.0,0.0,2.412,0.246,0.122,0.205,37.0,11.0,0.0,0.0,0.0,8.0,0.02,0.019,0.0,0.0,0.19,0.19,8.8,8.0,0.037,1.85,7.0,0.308,169.0,147.0,3.1,0.24,4.0,0.154,0.184,0.236,0.094,1.207,0.144,0.09,0.0,0.178,0.306,0.185,0.086,0.207,0.403,0.246,0.138,0.059,0.134,0.204,61.22,0.9,36.51,0.0,0.0,0.0,0.0,0.0,0.0,19.48,4.955,11.077,2.469,11.0,0.0,1.2,0.0,0.0,14.08,food product component
53.0,1.2,0.4,6.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.35,1.2,1.63,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.408,0.0,0.0,6.0,0.0,2.6,0.0,0.0,85.3,food product component
372.0,6.0,1.4,0.0,361.0,8.4,100.0,47.0,3.8,0.0,0.549,0.285,950.0,285.0,0.0,3.0,1.0,4.0,0.0,0.38,3.8,0.0,0.53,0.53,0.4,44.0,0.073,3.42,44.0,0.0,93.0,66.0,12.9,0.28,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.8,1.5,4.87,0.0,0.0,0.0,0.0,0.0,0.0,5.99,1.393,3.338,0.878,0.0,0.0,1.18,0.0,0.0,12.04,food product component
353.0,5.0,1.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,47.0,0.0,2.4,0.0,0.0,0.0,640.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.8,12.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.89,2.09,0.0,0.0,1.7,0.0,0.0,8.39,food product component
233.0,13.0,1.1,0.0,30.0,0.0,2.0,0.0,0.467,0.026,0.052,0.024,541.0,27.0,0.0,289.0,70.0,124.0,0.0,0.055,0.0,0.0,2.86,2.86,4.8,11.0,0.16,0.87,8.0,0.11,16.0,107.0,1.6,0.2,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.28,1.1,28.45,12.49,0.0,15.66,0.0,0.29,0.0,13.46,1.099,5.898,5.029,0.0,0.0,2.4,0.0,0.0,54.28,food product component
369.0,0.1,0.0,0.0,477.0,0.0,0.0,0.0,0.004,0.015,0.006,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,4.0,0.029,0.12,2.0,0.033,4.0,5.0,0.9,0.08,0.1,0.006,0.012,0.009,0.003,0.024,0.004,0.003,0.0,0.004,0.009,0.004,0.002,0.004,0.007,0.004,0.004,0.002,0.003,0.005,94.3,0.2,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,4.0,food product component
0.0,0.0,0.0,0.0,17000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,0.0,0.0,0.2,food product component
900.0,100.0,45.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,44.9,38.5,8.8,100.0,0.0,0.0,0.0,0.0,0.0,food product component
179.0,8.8,1.8,0.0,526.0,24.4,97.0,89.0,1.247,0.06,0.092,0.117,340.0,78.0,0.0,58.0,0.0,0.0,0.01,0.038,0.8,0.0,0.85,0.85,8.8,26.0,0.069,0.94,13.0,0.114,34.0,62.0,30.7,0.23,2.9,0.139,0.128,0.161,0.057,0.793,0.11,0.073,0.0,0.108,0.256,0.085,0.055,0.145,0.296,0.142,0.095,0.031,0.101,0.132,21.9,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,1.755,3.856,2.706,0.0,0.0,1.5,0.0,0.0,64.9,food product component
4.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,34.0,0.0,98.35,food product component
