calories,total_fat,saturated_fat,cholesterol,sodium,choline,folate,folic_acid,niacin,pantothenic_acid,riboflavin,thiamin,vitamin_a,vitamin_a_rae,carotene_alpha,carotene_beta,cryptoxanthin_beta,lutein_zeaxanthin,vitamin_b12,vitamin_b6,vitamin_c,vitamin_d,vitamin_e,tocopherol_alpha,vitamin_k,calcium,copper,irom,magnesium,manganese,phosphorous,potassium,selenium,zink,protein,alanine,arginine,aspartic_acid,cystine,glutamic_acid,glycine,histidine,hydroxyproline,isoleucine,leucine,lysine,methionine,phenylalanine,proline,serine,threonine,tryptophan,tyrosine,valine,carbohydrate,fiber,sugars,fructose,galactose,glucose,lactose,maltose,sucrose,fat,saturated_fatty_acids,monounsaturated_fatty_acids,polyunsaturated_fatty_acids,fatty_acids_total_trans,alcohol,ash,caffeine,theobromine,water,General_category
387,2.8,0.6,0.00,26.00,31.6,21.00,0.00,7.806,1.000,0.165,0.061,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.150,0.00,0.00,1.24,1.24,1.9,11.00,0.445,1.49,131.00,3.730,360.00,290.00,24.6,3.00,8.20,0.476,0.618,0.764,0.099,1.662,0.402,0.207,0.00,0.346,0.675,0.311,0.184,0.421,0.383,0.422,0.299,0.104,0.306,0.479,81.50,4.2,0.88,0.00,0.00,0.00,0.00,0.00,0.00,2.80,0.570,1.030,0.990,0.00,0.00,1.70,0.00,0.00,5.80,plant food product
411,10,6.4,14,45.00,10.0,4.00,0.00,0.176,0.140,0.085,0.026,159.00,44.00,0.00,10.00,0.00,4.00,0.09,0.012,0.00,0.00,0.18,0.18,1.4,49.00,0.329,1.77,36.00,0.422,71.00,134.00,2.5,1.11,2.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.44,1.7,73.12,0.00,0.00,0.00,0.00,0.00,0.00,10.41,6.448,2.943,0.373,14.00,0.00,0.70,8.00,130.00,9.81,food product by meal type
49,1.4,0.6,6,322.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,204.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00,2.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.12,0.8,1.22,0.00,0.00,0.00,0.00,0.00,0.00,1.43,0.612,0.00,0.00,6.00,0.00,0.60,0.00,0.00,89.20,animal food product
365,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.04,0.00,0.000,0.00,4.00,0.5,0.01,2.17,0.000,0.000,0.983,0.000,0.000,0.000,0.000,0.00,0.000,0.000,0.000,0.000,1.186,0.000,0.000,0.000,0.000,0.000,0.000,89.08,0.00,80.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,8.75,processed food product
592,47,42,0.00,37.00,0.00,9.00,0.00,0.616,0.817,0.102,0.061,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.306,1.5,0.00,0.00,0.00,0.00,27.00,0.812,3.39,92.00,2.801,211.00,554.00,0.00,2.05,5.30,0.271,0.870,0.518,0.105,1.212,0.251,0.122,0.00,0.208,0.393,0.234,0.099,0.269,0.219,0.274,0.193,0.062,0.164,0.321,44.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.00,41.678,1.999,0.514,0.00,0.00,2.30,0.00,0.00,1.00,plant food product
433,32,12,82,769.00,0.00,0.00,0.00,5.353,0.740,0.283,0.165,84.00,25.00,0.00,0.00,0.00,0.00,0.38,0.107,0.00,0.00,0.20,0.20,0.00,26.00,0.069,1.73,19.00,0.241,119.00,192.00,22.6,0.67,13.96,0.795,0.789,0.948,0.162,3.264,1.173,0.333,0.315,0.410,0.851,0.606,0.202,0.534,1.120,0.544,0.461,0.107,0.427,0.509,21.54,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.32,11.750,14.151,3.094,82.00,0.00,2.55,0.00,0.00,29.63,multi-component food product
179,1,0.2,0.00,4.00,1.7,4.00,0.00,0.240,0.140,0.079,0.050,71.00,4.00,21.00,32.00,0.00,539.00,0.00,0.037,0.00,0.00,0.00,0.00,0.00,2.00,0.020,0.22,11.00,0.094,33.00,24.00,2.2,0.27,3.20,0.236,0.154,0.175,0.072,0.544,0.103,0.092,0.000,0.103,0.452,0.164,0.072,0.175,0.349,0.164,0.103,0.020,0.144,0.103,38.05,1.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.150,0.259,0.329,0.00,0.00,0.07,0.00,0.00,57.67,processed food product
243,7.6,1.8,25,464.00,0.00,57.00,0.00,2.748,0.00,0.201,0.283,93.00,0.00,0.00,0.00,0.00,0.00,0.81,0.00,0.1,0.00,0.00,0.00,0.00,128.00,0.065,1.64,23.00,0.230,131.00,194.00,0.00,0.54,12.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.08,1.0,4.27,0.00,0.00,0.00,0.00,0.00,0.00,7.62,1.773,2.768,2.323,25.00,0.00,1.93,0.00,0.00,46.90,food product component
142,5.3,1.6,9,831.00,0.00,24.00,0.00,0.780,0.070,0.049,0.083,662.00,33.00,0.00,0.00,0.00,0.00,0.06,0.100,0.7,0.00,0.00,0.00,0.00,66.00,0.300,1.78,37.00,0.600,126.00,363.00,6.9,0.90,7.60,0.379,0.399,0.851,0.084,1.401,0.367,0.198,0.00,0.371,0.626,0.518,0.096,0.424,0.343,0.376,0.314,0.080,0.227,0.418,16.75,4.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.31,1.610,2.080,1.250,9.00,0.00,2.64,0.00,0.00,67.70,multi-component food product
38,0.2,0.00,0.00,202.00,17.6,11.00,0.00,1.466,0.440,0.080,0.025,510.00,26.00,0.00,306.00,0.00,0.00,0.00,0.126,10.6,0.00,1.97,1.97,3.4,18.00,0.287,1.78,23.00,0.169,40.00,439.00,0.7,0.36,1.65,0.053,0.033,0.277,0.010,0.812,0.028,0.026,0.00,0.032,0.047,0.049,0.009,0.035,0.037,0.040,0.038,0.011,0.022,0.034,8.98,1.9,4.83,2.38,0.00,2.45,0.00,0.00,0.00,0.21,0.029,0.031,0.086,0.00,0.00,1.28,0.00,0.00,87.88,animal food product
17,0.1,0.00,0.00,24.00,5.1,9.00,0.00,0.180,0.080,0.017,0.021,33.00,2.00,0.00,0.00,40.00,11.00,0.00,0.037,14.3,0.00,0.23,0.23,0.1,10.00,0.018,0.06,7.00,0.016,9.00,109.00,0.1,0.19,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.62,0.7,1.53,0.70,0.00,0.84,0.00,0.00,0.00,0.07,0.027,0.006,0.017,0.00,0.00,0.22,0.00,0.00,93.64,plant food product
82,0.6,0.2,0.00,22.00,0.00,4.00,0.00,1.664,0.323,0.014,0.097,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.087,8.2,0.00,0.00,0.00,0.00,10.00,0.099,0.98,11.00,0.146,47.00,285.00,0.3,0.21,2.06,0.071,0.098,0.478,0.013,0.322,0.075,0.035,0.00,0.089,0.124,0.110,0.023,0.088,0.066,0.074,0.094,0.028,0.052,0.105,17.72,1.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.62,0.163,0.014,0.269,0.00,0.00,0.75,0.00,0.00,78.85,plant food product
78,1,0.4,4,318.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1020.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.0,0.00,0.00,0.00,0.00,8.00,0.00,0.59,0.00,0.00,0.00,0.00,0.00,0.00,4.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.24,2.0,2.04,0.00,0.00,0.00,0.00,0.00,0.00,1.02,0.408,0.00,0.00,4.00,0.00,1.16,0.00,0.00,81.00,plant food product
67,2.1,1.3,7,119.00,10.5,11.00,6.00,0.516,0.176,0.076,0.038,56.00,15.00,0.00,5.00,0.00,0.00,0.27,0.036,0.1,2.00,0.02,0.02,0.2,66.00,0.020,0.21,8.00,0.090,86.00,67.00,3.8,0.40,3.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.95,0.7,1.27,0.00,0.00,0.10,0.50,0.60,0.07,2.11,1.291,0.581,0.103,7.00,0.00,0.55,0.00,0.00,85.25,multi-component food product
66,0.1,0.00,0.00,3.00,4.9,3.00,0.00,0.163,0.135,0.031,0.010,6.00,0.00,0.00,3.00,2.00,8.00,0.00,0.100,17.3,0.00,0.02,0.02,0.3,5.00,0.040,0.24,9.00,0.100,12.00,131.00,0.4,0.05,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.16,1.6,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.040,0.010,0.050,0.00,0.00,0.26,0.00,0.00,83.14,animal food product
684,69,61,0.00,37.00,0.00,9.00,0.00,0.611,0.811,0.101,0.061,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.304,1.5,0.00,0.00,0.00,0.00,26.00,0.807,3.36,92.00,2.783,209.00,551.00,0.00,2.04,5.30,0.271,0.870,0.518,0.105,1.212,0.251,0.122,0.00,0.208,0.393,0.234,0.099,0.269,0.219,0.274,0.193,0.062,0.164,0.321,21.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.08,61.257,2.939,0.756,0.00,0.00,2.44,0.00,0.00,1.67,plant food product
35,0.2,0.00,0.00,1.00,9.4,14.00,0.00,0.600,0.075,0.020,0.076,37.00,2.00,0.00,22.00,0.00,0.00,0.00,0.086,1.3,0.00,0.41,0.41,2.9,6.00,0.059,0.25,11.00,0.113,15.00,123.00,0.1,0.12,0.83,0.042,0.046,0.134,0.004,0.152,0.033,0.019,0.00,0.036,0.052,0.039,0.009,0.035,0.034,0.034,0.030,0.008,0.022,0.043,8.73,2.5,3.20,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.044,0.020,0.093,0.00,0.00,0.54,0.00,0.00,89.67,animal food product
296,12,3.1,16,540.00,0.00,75.00,0.00,5.700,0.00,0.490,0.430,1429.00,429.00,0.00,0.00,0.00,0.00,1.70,0.570,0.00,1.00,0.00,0.00,0.00,143.00,0.00,6.40,23.00,0.00,325.00,86.00,0.00,0.40,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.40,1.5,9.20,0.00,0.00,0.00,0.00,0.00,0.00,12.20,3.100,3.100,5.200,16.00,0.00,0.00,0.00,0.00,37.50,plant food product
56,0.1,0.00,0.00,0.00,4.1,6.00,0.00,0.183,0.150,0.031,0.012,43.00,2.00,17.00,17.00,0.00,0.00,0.00,0.115,16.7,0.00,0.60,0.60,0.00,5.00,0.040,0.20,10.00,0.00,7.00,88.00,0.6,0.06,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.30,1.6,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.035,0.010,0.019,0.00,0.00,0.30,0.00,0.00,84.00,animal food product
218,7.8,2.6,144,99.00,133.6,16.00,0.00,7.910,1.130,0.310,0.060,0.00,0.00,0.00,0.00,0.00,0.00,1.53,0.340,0.00,0.00,0.35,0.35,7.0,24.00,0.140,1.45,26.00,0.040,218.00,318.00,14.6,5.98,34.44,2.048,2.025,2.971,0.389,5.447,1.770,1.250,0.00,1.696,2.741,2.838,0.804,1.390,1.438,1.291,1.504,0.349,1.098,1.903,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.81,2.560,2.620,0.740,144.00,0.00,1.76,0.00,0.00,56.08,animal food product
177,7.4,2.1,115,97.00,0.00,14.00,0.00,7.500,1.380,0.290,0.060,0.00,0.00,0.00,0.00,0.00,0.00,1.58,0.270,0.00,0.00,0.36,0.36,0.00,12.00,0.106,0.96,24.00,0.032,207.00,311.00,11.1,4.49,25.76,1.532,1.515,2.222,0.291,4.074,1.324,0.935,0.00,1.268,2.050,2.122,0.601,1.040,1.075,0.965,1.125,0.261,0.821,1.424,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.44,2.080,2.660,0.670,115.00,0.00,1.08,0.00,0.00,64.64,animal food product
18,0.2,0.00,0.00,44.00,0.00,9.00,0.00,0.460,0.036,0.090,0.031,1852.00,93.00,0.00,0.00,0.00,0.00,0.00,0.070,10.5,0.00,0.00,0.00,0.00,78.00,0.114,0.77,67.00,0.307,37.00,488.00,0.9,0.17,1.49,0.057,0.057,0.077,0.010,0.219,0.046,0.023,0.00,0.053,0.091,0.065,0.014,0.058,0.070,0.045,0.050,0.016,0.024,0.072,3.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,1.25,0.00,0.00,93.52,animal food product
77,1.8,1.1,7,46.00,0.00,5.00,0.00,0.079,0.294,0.153,0.036,170.00,51.00,0.00,0.00,0.00,0.00,0.33,0.040,0.9,37.00,0.00,0.00,0.00,121.00,0.012,0.05,13.00,0.003,95.00,142.00,2.1,0.36,3.06,0.106,0.111,0.233,0.029,0.641,0.064,0.083,0.00,0.185,0.300,0.243,0.077,0.148,0.297,0.167,0.138,0.043,0.148,0.205,12.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.77,1.061,0.484,0.065,7.00,0.00,0.73,0.00,0.00,82.11,plant food product
56,0.1,0.00,0.00,240.00,0.00,19.00,0.00,0.881,0.504,0.013,0.167,428.00,21.00,0.00,0.00,0.00,0.00,0.00,0.194,10.8,0.00,0.00,0.00,0.00,44.00,0.086,0.93,43.00,0.242,45.00,437.00,0.7,0.17,1.12,0.047,0.062,0.120,0.010,0.196,0.041,0.021,0.00,0.044,0.064,0.041,0.014,0.044,0.040,0.044,0.033,0.016,0.038,0.048,14.58,4.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.029,0.010,0.059,0.00,0.00,1.26,0.00,0.00,82.90,animal food product
500,26,16,13,150.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,107.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.5,0.00,0.00,0.00,0.00,100.00,0.00,0.70,0.00,0.00,0.00,305.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.00,1.9,55.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,16.000,0.00,0.00,13.00,0.00,1.35,30.00,168.00,0.65,food product by meal type
326,1.6,0.1,0.00,3.00,0.00,222.00,0.00,7.313,6.595,0.266,3.187,49.00,2.00,0.00,0.00,0.00,0.00,0.00,0.753,1.3,0.00,0.00,0.00,0.00,114.00,1.713,6.62,346.00,1.975,689.00,67.00,58.2,4.95,48.06,2.358,5.069,5.160,0.952,11.770,3.083,1.333,0.00,2.403,3.500,1.977,1.043,2.466,2.494,2.267,1.959,0.735,1.406,2.775,35.83,5.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.61,0.138,0.252,0.870,0.00,0.00,7.04,0.00,0.00,7.47,plant food product
400,15,10,0.00,850.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,1.80,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,4.0,60.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,10.000,0.00,0.00,0.00,0.00,3.27,0.00,0.00,3.73,plant food product
147,1.5,0.8,7,92.00,19.6,4.00,0.00,0.126,0.00,0.129,0.023,424.00,71.00,0.00,135.00,0.00,1.00,0.14,0.023,0.9,5.00,0.20,0.20,0.6,184.00,0.103,0.53,20.00,0.00,83.00,316.00,2.2,0.43,4.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.09,6.6,22.06,0.00,0.00,0.00,0.00,0.00,0.00,1.47,0.810,0.462,0.052,7.00,0.00,0.69,2.00,69.00,61.43,food product by meal type
546,32,19,18,63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,292.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.8,0.00,0.00,0.00,0.00,160.00,0.00,1.11,0.00,0.00,0.00,0.00,0.00,0.00,5.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.78,2.4,55.45,0.00,0.00,0.00,0.00,0.00,0.00,31.72,19.240,0.00,0.00,18.00,0.00,0.95,0.00,0.00,1.61,animal food product
71,0.3,0.1,0.00,10.00,27.0,58.00,0.00,0.724,0.588,0.051,0.083,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.093,13.0,0.00,1.00,1.00,1.0,37.00,0.138,0.58,29.00,0.294,69.00,367.00,1.7,0.26,1.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.01,3.6,4.80,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.050,0.112,0.047,0.00,0.00,1.13,0.00,0.00,80.24,animal food product
105,0.9,0.2,7,391.00,22.3,8.00,0.00,0.304,0.148,0.015,0.033,17.00,1.00,0.00,9.00,2.00,9.00,0.00,0.050,0.00,0.00,0.04,0.04,0.4,39.00,0.171,1.40,30.00,0.362,88.00,231.00,4.8,0.51,4.52,0.190,0.228,0.606,0.036,0.709,0.194,0.126,0.00,0.235,0.399,0.289,0.050,0.258,0.242,0.311,0.141,0.048,0.118,0.262,21.57,4.4,8.23,1.31,0.00,1.13,0.00,0.00,5.79,0.89,0.231,0.222,0.400,7.00,0.00,1.53,0.00,0.00,71.48,multi-component food product
114,1.5,0.3,57,113.00,61.3,7.00,0.00,9.924,0.775,0.145,0.042,20.00,6.00,0.00,0.00,0.00,0.00,0.63,0.813,0.00,5.00,0.06,0.06,0.00,11.00,0.070,0.73,28.00,0.011,201.00,242.00,22.7,1.28,23.66,1.279,1.340,1.892,0.223,3.209,1.010,0.641,0.110,0.678,1.640,1.952,0.619,0.763,1.278,0.937,0.859,0.252,0.703,0.756,0.14,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.05,1.48,0.289,0.264,0.258,57.00,0.00,1.04,0.00,0.00,74.89,animal food product
47,2.1,0.3,0.00,829.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5772.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,4.2,0.00,0.00,0.00,0.00,0.00,0.00,26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.10,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.10,0.310,0.470,1.180,0.00,0.00,2.45,0.00,0.00,87.91,food product component
480,20,8.7,0.00,269.00,20.2,12.00,0.00,1.007,0.393,0.097,0.132,15.00,4.00,0.00,1.00,0.00,43.00,0.06,0.115,0.3,3.00,4.19,4.19,2.0,65.00,0.217,1.16,55.00,1.138,162.00,231.00,14.6,1.20,7.52,0.166,0.294,0.316,0.098,1.013,0.173,0.094,0.00,0.153,0.294,0.172,0.069,0.200,0.343,0.200,0.126,0.054,0.110,0.203,64.96,3.2,37.61,0.00,0.00,0.00,0.00,0.00,0.00,20.42,8.693,3.499,7.051,0.00,0.00,1.55,0.00,3.00,5.56,food product by consumer group
52,3.6,1,2,289.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.26,1.0,1.31,0.00,0.00,0.00,0.00,0.00,0.00,3.61,0.984,0.00,0.00,2.00,0.00,0.95,0.00,0.00,90.20,plant food product
23,0.5,0.2,2,315.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,164.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.2,0.00,0.00,0.00,0.00,7.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.28,0.3,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.49,0.164,0.00,0.00,2.00,0.00,1.25,0.00,0.00,94.00,multi-component food product
33,0.7,0.00,0.00,15.00,38.4,16.00,0.00,0.575,0.218,0.106,0.040,7600.00,380.00,68.00,4513.00,26.00,6197.00,0.00,0.128,18.2,0.00,0.88,0.88,406.6,141.00,0.051,1.13,21.00,0.510,32.00,117.00,0.5,0.23,2.71,0.090,0.108,0.161,0.022,0.176,0.081,0.040,0.00,0.086,0.130,0.101,0.028,0.075,0.090,0.067,0.074,0.027,0.056,0.104,5.65,4.0,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.047,0.026,0.173,0.00,0.00,0.73,0.00,0.00,90.18,animal food product
59,0.5,0.1,0.00,238.00,0.00,9.00,0.00,0.546,0.042,0.022,0.011,3.00,0.00,0.00,2.00,0.00,45.00,0.00,0.019,0.00,0.00,0.53,0.53,0.4,80.00,0.057,0.56,21.00,0.817,60.00,77.00,11.0,0.69,2.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.74,2.0,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.091,0.067,0.240,0.00,0.00,0.38,0.00,0.00,85.40,animal food product
76,0.8,0.5,3,36.00,8.2,6.00,0.00,0.160,0.00,0.100,0.040,28.00,5.00,0.00,3.00,8.00,18.00,0.43,0.050,33.9,1.00,0.03,0.03,0.2,81.00,0.030,0.20,10.00,0.00,60.00,137.00,1.3,0.14,2.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.68,0.4,10.80,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.517,0.219,0.022,3.00,0.00,0.62,0.00,0.00,81.50,animal food product
24,0.1,0.00,0.00,3.00,4.1,3.00,0.00,0.521,0.050,0.019,0.009,532.00,27.00,1.00,264.00,109.00,61.00,0.00,0.019,2.9,0.00,0.49,0.49,1.7,2.00,0.054,0.32,5.00,0.048,10.00,99.00,0.3,0.09,0.44,0.026,0.011,0.073,0.004,0.066,0.015,0.008,0.00,0.013,0.025,0.014,0.011,0.014,0.018,0.020,0.017,0.001,0.011,0.024,6.11,1.3,4.81,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.006,0.021,0.028,0.00,0.00,0.27,0.00,0.00,93.13,food product by meal type
44,0.00,0.00,0.00,4.00,4.1,3.00,0.00,0.582,0.050,0.017,0.008,381.00,19.00,1.00,189.00,78.00,61.00,0.00,0.019,3.6,0.00,0.49,0.49,1.7,6.00,0.050,0.27,7.00,0.048,17.00,128.00,0.3,0.11,0.63,0.038,0.016,0.105,0.005,0.096,0.022,0.012,0.00,0.018,0.036,0.020,0.015,0.020,0.027,0.029,0.025,0.002,0.016,0.034,11.57,1.3,10.27,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.004,0.012,0.016,0.00,0.00,0.27,0.00,0.00,87.49,plant food product
23,0.5,0.1,0.00,242.00,39.1,44.00,0.00,0.410,0.508,0.052,0.042,12.00,1.00,0.00,7.00,0.00,29.00,0.00,0.173,44.3,0.00,0.07,0.07,13.8,16.00,0.018,0.32,9.00,0.132,32.00,142.00,0.6,0.17,1.84,0.097,0.089,0.216,0.021,0.245,0.059,0.037,0.00,0.070,0.107,0.099,0.026,0.066,0.079,0.096,0.067,0.024,0.040,0.092,4.11,2.3,1.86,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.070,0.032,0.217,0.00,0.00,0.60,0.00,0.00,93.00,animal food product
463,18,4.3,0.00,748.00,27.2,58.00,22.00,4.453,0.475,0.243,0.320,7.00,0.00,0.00,4.00,0.00,180.00,0.00,0.180,0.00,0.00,2.90,2.90,14.2,167.00,0.197,3.65,47.00,0.916,356.00,209.00,8.7,1.11,7.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.37,4.9,10.43,0.18,0.00,0.24,0.00,0.30,9.70,17.84,4.345,4.540,7.942,0.00,0.00,3.77,0.00,0.00,2.73,multi-component food product
30,0.1,0.00,0.00,143.00,7.2,29.00,0.00,0.151,0.150,0.038,0.010,23.00,1.00,0.00,14.00,0.00,0.00,0.00,0.055,2.8,0.00,0.03,0.03,0.2,18.00,0.043,0.73,18.00,0.411,15.00,159.00,0.1,0.34,0.73,0.030,0.021,0.058,0.010,0.213,0.015,0.011,0.00,0.024,0.034,0.029,0.009,0.023,0.020,0.029,0.023,0.010,0.019,0.028,7.14,1.2,6.53,0.20,0.80,0.28,0.00,0.00,5.25,0.09,0.011,0.013,0.025,0.00,0.00,0.74,0.00,0.00,91.30,animal food product
33,0.00,0.00,0.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2058.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.7,0.00,1.11,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.82,0.00,7.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.00,91.80,plant food product
15,0.1,0.00,0.00,401.00,0.00,9.00,0.00,0.640,0.148,0.019,0.034,390.00,20.00,0.00,0.00,0.00,0.00,0.00,0.103,6.2,0.00,0.00,0.00,0.00,20.00,0.090,0.26,11.00,0.132,14.00,107.00,0.4,0.13,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.011,0.011,0.030,0.00,0.00,1.39,0.00,0.00,94.23,plant food product
